object_id,ein,NndscrmntryPlcyStmtInd,PlcyStmtInBrchrsEtcInd,PlcyPblczdVBrdcstMdInd,MntnRclCmpRcsInd,MntnSchlrshpsRcsInd,MntnCpyOfBrchrsEtcInd,MntnCpyOfAllSlInd,DscrmntRcStdntsRghtsInd,DscrmntRcAdmssPlcyInd,DscrmntRcEmplmFcltyInd,DscrmntRcSchsInd,DscrmntRcEdcPlcyInd,DscrmntRcUsOfFcltsInd,DscrmntRcAthltPrgInd,DscrmntRcOthrActyInd,GvrnmntFnnclAdRcvdInd,GvrnmntFnnclAdRvkdInd,CmplncWthRvPrc7550Ind
202033039349301753,221821292,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202121349349303522,042103552,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202001019349300300,430654876,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202001019349301400,340714818,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202001079349300020,741196134,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202030769349301243,530196583,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202031959349303053,620476822,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202031959349303373,042103578,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202041059349300414,420680404,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202041059349300924,363005527,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202001279349300320,580566116,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202003509349300130,470418641,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202041059349301334,260152908,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202041969349300214,042103552,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202041969349301239,042103637,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202021359349303207,540714277,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202121339349301872,480623882,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202121339349301922,133281910,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202111349349303906,560530005,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202111349349304581,340877803,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
202021329349302097,250965601,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202021329349302117,540506306,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202021329349302402,381673400,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202140699349301559,930461940,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202111479349300326,720408946,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202121019349300307,231352674,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202100849349300305,231352620,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202100849349300905,591023117,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202023309349300032,650216638,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202021979349301962,550357072,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202021979349302142,060761704,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202031779349301703,131632522,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202013189349303356,710236867,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202041119349300514,430662529,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202001339349303270,951667177,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
202140999349301114,520591661,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202131379349308773,060646936,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202121339349303267,381624684,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202121339349306502,660350945,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true
202121339349306662,232215278,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202011969349305526,590668483,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202031969349303968,760690847,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true
202032759349301513,521547103,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202120919349301707,610444708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
202033219349315688,251065148,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
